Unnamed: 0,cluster,star,element,synth_teff,synth_teff_err,synth_logg,synth_logg_err,synth_MH,synth_MH_err,synth_vmic,synth_vmic_err,synth_vmac,synth_vmac_err,synth_vsini,synth_vsini_err,synth_R,synth_R_err,vel_atomic,vel_atomic_err,synth_x_over_h,synth_x_over_h_err,synth_absolute_abund,synth_absolute_abund_err,synth_nlines,snr
4476,NGC_6997,G2163015589772162432,Ce 2,5006.84,15.44,2.85,0.03,-0.05,0.03,1.47,0.02,3.86,0.0,6.55,0.07,45000.0,0.0,-0.32,0.27,0.06365,0.1363,1.6286,0.1296,1.0,97.0
4477,NGC_6997,G2163015589772162432,Co 1,5006.84,15.44,2.85,0.03,-0.05,0.03,1.47,0.02,3.86,0.0,6.55,0.07,45000.0,0.0,-0.32,0.27,-0.04371552738580359,0.0463,4.8508,0.0949,20.0,97.0
4478,NGC_6997,G2163015589772162432,Cr 1,5006.84,15.44,2.85,0.03,-0.05,0.03,1.47,0.02,3.86,0.0,6.55,0.07,45000.0,0.0,-0.32,0.27,0.08389426071945755,0.0533,5.6648,0.0739,11.0,97.0
4479,NGC_6997,G2163015589772162432,Cu 1,5006.84,15.44,2.85,0.03,-0.05,0.03,1.47,0.02,3.86,0.0,6.55,0.07,45000.0,0.0,-0.32,0.27,-0.12197306155776494,0.1129,3.9556,0.1102,1.0,97.0
4480,NGC_6997,G2163015589772162432,Fe 1,5006.84,15.44,2.85,0.03,-0.05,0.03,1.47,0.02,3.86,0.0,6.55,0.07,45000.0,0.0,-0.32,0.27,0.07573581547567396,0.0374,7.4729,0.0684,97.0,97.0
4481,NGC_6997,G2163015589772162432,Fe 2,5006.84,15.44,2.85,0.03,-0.05,0.03,1.47,0.02,3.86,0.0,6.55,0.07,45000.0,0.0,-0.32,0.27,0.14232952263961288,0.0472,7.4382,0.0863,4.0,97.0
4482,NGC_6997,G2163015589772162432,Mg 1,5006.84,15.44,2.85,0.03,-0.05,0.03,1.47,0.02,3.86,0.0,6.55,0.07,45000.0,0.0,-0.32,0.27,-0.024601433043661386,0.0378,7.4886,0.1514,5.0,97.0
4483,NGC_6997,G2163015589772162432,Mn 1,5006.84,15.44,2.85,0.03,-0.05,0.03,1.47,0.02,3.86,0.0,6.55,0.07,45000.0,0.0,-0.32,0.27,0.046031809034930676,0.0238,5.6618,0.1128,5.0,97.0
4484,NGC_6997,G2163015589772162432,Mo 1,5006.84,15.44,2.85,0.03,-0.05,0.03,1.47,0.02,3.86,0.0,6.55,0.07,45000.0,0.0,-0.32,0.27,-0.022725000000000016,0.1491,2.1854,0.149,1.0,97.0
4485,NGC_6997,G2163015589772162432,Na 1,5006.84,15.44,2.85,0.03,-0.05,0.03,1.47,0.02,3.86,0.0,6.55,0.07,45000.0,0.0,-0.32,0.27,-0.07086055433045145,0.0431,6.6173,0.0394,3.0,97.0
4486,NGC_6997,G2163015589772162432,Nd 2,5006.84,15.44,2.85,0.03,-0.05,0.03,1.47,0.02,3.86,0.0,6.55,0.07,45000.0,0.0,-0.32,0.27,0.11643871612725845,0.0993,1.6166,0.099,1.0,97.0
4487,NGC_6997,G2163015589772162432,Ni 1,5006.84,15.44,2.85,0.03,-0.05,0.03,1.47,0.02,3.86,0.0,6.55,0.07,45000.0,0.0,-0.32,0.27,0.04472077015915804,0.0463,6.247000000000001,0.0518,28.0,97.0
4488,NGC_6997,G2163015589772162432,Pr 2,5006.84,15.44,2.85,0.03,-0.05,0.03,1.47,0.02,3.86,0.0,6.55,0.07,45000.0,0.0,-0.32,0.27,-0.03895000000000001,0.1802,1.028,0.1742,1.0,97.0
4489,NGC_6997,G2163015589772162432,Sc 2,5006.84,15.44,2.85,0.03,-0.05,0.03,1.47,0.02,3.86,0.0,6.55,0.07,45000.0,0.0,-0.32,0.27,0.01312971138570207,0.0314,3.1635,0.1214,5.0,97.0
4490,NGC_6997,G2163015589772162432,Si 1,5006.84,15.44,2.85,0.03,-0.05,0.03,1.47,0.02,3.86,0.0,6.55,0.07,45000.0,0.0,-0.32,0.27,0.010619230814191138,0.0423,7.6498,0.0641,8.0,97.0
4491,NGC_6997,G2163015589772162432,Ti 1,5006.84,15.44,2.85,0.03,-0.05,0.03,1.47,0.02,3.86,0.0,6.55,0.07,45000.0,0.0,-0.32,0.27,0.0056101102297051175,0.0585,4.8689,0.0434,11.0,97.0
4492,NGC_6997,G2163015589772162432,Ti 2,5006.84,15.44,2.85,0.03,-0.05,0.03,1.47,0.02,3.86,0.0,6.55,0.07,45000.0,0.0,-0.32,0.27,0.06499412009819713,0.028999999999999998,4.9093,0.1372,12.0,97.0
4493,NGC_6997,G2163015589772162432,V 1,5006.84,15.44,2.85,0.03,-0.05,0.03,1.47,0.02,3.86,0.0,6.55,0.07,45000.0,0.0,-0.32,0.27,0.02661063992744453,0.0516,3.8825,0.0922,17.0,97.0
4494,NGC_6997,G2163015589772162432,Y 2,5006.84,15.44,2.85,0.03,-0.05,0.03,1.47,0.02,3.86,0.0,6.55,0.07,45000.0,0.0,-0.32,0.27,0.1874027674326841,0.0261,2.3480000000000003,0.0127,2.0,97.0
4495,NGC_6997,G2163015589772162432,Zn 1,5006.84,15.44,2.85,0.03,-0.05,0.03,1.47,0.02,3.86,0.0,6.55,0.07,45000.0,0.0,-0.32,0.27,-0.12118393596288014,0.1125,4.1981,0.1106,1.0,97.0
4496,NGC_6997,G2163015589772162432,Zr 1,5006.84,15.44,2.85,0.03,-0.05,0.03,1.47,0.02,3.86,0.0,6.55,0.07,45000.0,0.0,-0.32,0.27,-0.028425000000000013,0.1691,2.6446,0.16699999999999998,1.0,97.0
4497,NGC_6997,G2163015589772162432,Zr 2,5006.84,15.44,2.85,0.03,-0.05,0.03,1.47,0.02,3.86,0.0,6.55,0.07,45000.0,0.0,-0.32,0.27,0.03147499999999999,0.1266,2.6619,0.1249,1.0,97.0
4498,NGC_6997,G2163016002095978112,Al 1,4993.91,16.09,2.87,0.04,-0.04,0.03,1.49,0.03,3.84,0.0,6.22,0.08,45000.0,0.0,-0.16,0.27,-0.015358748229159766,0.0113,6.4566,0.0107,3.0,77.0
4499,NGC_6997,G2163016002095978112,Ba 2,4993.91,16.09,2.87,0.04,-0.04,0.03,1.49,0.03,3.84,0.0,6.22,0.08,45000.0,0.0,-0.16,0.27,0.45003851762584385,0.0556,2.5713,0.0329,2.0,77.0
4500,NGC_6997,G2163016002095978112,Ca 1,4993.91,16.09,2.87,0.04,-0.04,0.03,1.49,0.03,3.84,0.0,6.22,0.08,45000.0,0.0,-0.16,0.27,0.09252131187083225,0.0485,6.4604,0.0603,19.0,77.0
4501,NGC_6997,G2163016002095978112,Ce 2,4993.91,16.09,2.87,0.04,-0.04,0.03,1.49,0.03,3.84,0.0,6.22,0.08,45000.0,0.0,-0.16,0.27,0.14465,0.1446,1.7096,0.1383,1.0,77.0
4502,NGC_6997,G2163016002095978112,Co 1,4993.91,16.09,2.87,0.04,-0.04,0.03,1.49,0.03,3.84,0.0,6.22,0.08,45000.0,0.0,-0.16,0.27,0.002184472614196409,0.051,4.8893,0.1111,20.0,77.0
4503,NGC_6997,G2163016002095978112,Cr 1,4993.91,16.09,2.87,0.04,-0.04,0.03,1.49,0.03,3.84,0.0,6.22,0.08,45000.0,0.0,-0.16,0.27,0.08059426071945755,0.1069,5.6836,0.1277,11.0,77.0
4504,NGC_6997,G2163016002095978112,Cu 1,4993.91,16.09,2.87,0.04,-0.04,0.03,1.49,0.03,3.84,0.0,6.22,0.08,45000.0,0.0,-0.16,0.27,-0.15787306155776493,0.1232,3.9197,0.1207,1.0,77.0
4505,NGC_6997,G2163016002095978112,Fe 1,4993.91,16.09,2.87,0.04,-0.04,0.03,1.49,0.03,3.84,0.0,6.22,0.08,45000.0,0.0,-0.16,0.27,0.07283581547567396,0.0611,7.4719,0.0794,94.0,77.0
4506,NGC_6997,G2163016002095978112,Fe 2,4993.91,16.09,2.87,0.04,-0.04,0.03,1.49,0.03,3.84,0.0,6.22,0.08,45000.0,0.0,-0.16,0.27,0.13962952263961287,0.0711,7.5334,0.151,4.0,77.0
4507,NGC_6997,G2163016002095978112,Mg 1,4993.91,16.09,2.87,0.04,-0.04,0.03,1.49,0.03,3.84,0.0,6.22,0.08,45000.0,0.0,-0.16,0.27,-0.01990143304366139,0.0253,7.5918,0.1444,4.0,77.0
4508,NGC_6997,G2163016002095978112,Mn 1,4993.91,16.09,2.87,0.04,-0.04,0.03,1.49,0.03,3.84,0.0,6.22,0.08,45000.0,0.0,-0.16,0.27,-0.01426819096506933,0.0249,5.4733,0.126,5.0,77.0
4509,NGC_6997,G2163016002095978112,Mo 1,4993.91,16.09,2.87,0.04,-0.04,0.03,1.49,0.03,3.84,0.0,6.22,0.08,45000.0,0.0,-0.16,0.27,0.12267499999999998,0.135,2.3309,0.1349,1.0,77.0
4510,NGC_6997,G2163016002095978112,Na 1,4993.91,16.09,2.87,0.04,-0.04,0.03,1.49,0.03,3.84,0.0,6.22,0.08,45000.0,0.0,-0.16,0.27,0.04273944566954856,0.0531,6.6723,0.0421,3.0,77.0
4511,NGC_6997,G2163016002095978112,Nd 2,4993.91,16.09,2.87,0.04,-0.04,0.03,1.49,0.03,3.84,0.0,6.22,0.08,45000.0,0.0,-0.16,0.27,-0.04736128387274155,0.10800000000000001,1.4528,0.1077,1.0,77.0
4512,NGC_6997,G2163016002095978112,Ni 1,4993.91,16.09,2.87,0.04,-0.04,0.03,1.49,0.03,3.84,0.0,6.22,0.08,45000.0,0.0,-0.16,0.27,0.039720770159158036,0.0648,6.2696,0.0611,28.0,77.0
4513,NGC_6997,G2163016002095978112,Sc 2,4993.91,16.09,2.87,0.04,-0.04,0.03,1.49,0.03,3.84,0.0,6.22,0.08,45000.0,0.0,-0.16,0.27,0.011729711385702071,0.0431,3.1919,0.0572,5.0,77.0
4514,NGC_6997,G2163016002095978112,Si 1,4993.91,16.09,2.87,0.04,-0.04,0.03,1.49,0.03,3.84,0.0,6.22,0.08,45000.0,0.0,-0.16,0.27,0.07981923081419112,0.0629,7.6606,0.0423,8.0,77.0
4515,NGC_6997,G2163016002095978112,Ti 1,4993.91,16.09,2.87,0.04,-0.04,0.03,1.49,0.03,3.84,0.0,6.22,0.08,45000.0,0.0,-0.16,0.27,0.08791011022970513,0.1435,4.9219,0.1246,11.0,77.0
4516,NGC_6997,G2163016002095978112,Ti 2,4993.91,16.09,2.87,0.04,-0.04,0.03,1.49,0.03,3.84,0.0,6.22,0.08,45000.0,0.0,-0.16,0.27,0.06959412009819713,0.0604,4.9189,0.1459,12.0,77.0
4517,NGC_6997,G2163016002095978112,V 1,4993.91,16.09,2.87,0.04,-0.04,0.03,1.49,0.03,3.84,0.0,6.22,0.08,45000.0,0.0,-0.16,0.27,0.0005106399274445311,0.0245,3.8928,0.10099999999999999,17.0,77.0
4518,NGC_6997,G2163016002095978112,Y 2,4993.91,16.09,2.87,0.04,-0.04,0.03,1.49,0.03,3.84,0.0,6.22,0.08,45000.0,0.0,-0.16,0.27,0.34760276743268415,0.0479,2.5082,0.0867,2.0,77.0
4519,NGC_6997,G2163016002095978112,Zn 1,4993.91,16.09,2.87,0.04,-0.04,0.03,1.49,0.03,3.84,0.0,6.22,0.08,45000.0,0.0,-0.16,0.27,-0.8359839359628801,0.1211,3.4833,0.1194,1.0,77.0
4520,NGC_6997,G2163016002095978112,Zr 1,4993.91,16.09,2.87,0.04,-0.04,0.03,1.49,0.03,3.84,0.0,6.22,0.08,45000.0,0.0,-0.16,0.27,0.176775,0.1452,2.8498,0.1427,1.0,77.0
4521,NGC_6997,G2163016002095978112,Zr 2,4993.91,16.09,2.87,0.04,-0.04,0.03,1.49,0.03,3.84,0.0,6.22,0.08,45000.0,0.0,-0.16,0.27,0.036374999999999984,0.1396,2.6667,0.1381,1.0,77.0
4522,NGC_6997,G2163016384359891968,Al 1,4934.48,17.92,2.61,0.03,-0.03,0.03,1.73,0.02,3.97,0.0,3.89,0.08,45000.0,0.0,-0.17,0.21,0.06614125177084024,0.005,6.5384,0.017,3.0,81.0
4523,NGC_6997,G2163016384359891968,Ba 2,4934.48,17.92,2.61,0.03,-0.03,0.03,1.73,0.02,3.97,0.0,3.89,0.08,45000.0,0.0,-0.17,0.21,0.30373851762584386,0.0125,2.425,0.0102,2.0,81.0
4524,NGC_6997,G2163016384359891968,Ca 1,4934.48,17.92,2.61,0.03,-0.03,0.03,1.73,0.02,3.97,0.0,3.89,0.08,45000.0,0.0,-0.17,0.21,0.09932131187083225,0.0261,6.4319,0.0594,20.0,81.0
4525,NGC_6997,G2163016384359891968,Ce 2,4934.48,17.92,2.61,0.03,-0.03,0.03,1.73,0.02,3.97,0.0,3.89,0.08,45000.0,0.0,-0.17,0.21,-0.003950000000000009,0.1215,1.5609,0.1139,1.0,81.0
4526,NGC_6997,G2163016384359891968,Co 1,4934.48,17.92,2.61,0.03,-0.03,0.03,1.73,0.02,3.97,0.0,3.89,0.08,45000.0,0.0,-0.17,0.21,0.06998447261419641,0.0317,4.9887,0.1137,20.0,81.0
4527,NGC_6997,G2163016384359891968,Cr 1,4934.48,17.92,2.61,0.03,-0.03,0.03,1.73,0.02,3.97,0.0,3.89,0.08,45000.0,0.0,-0.17,0.21,0.13489426071945754,0.055999999999999994,5.6815,0.0624,12.0,81.0
4528,NGC_6997,G2163016384359891968,Cu 1,4934.48,17.92,2.61,0.03,-0.03,0.03,1.73,0.02,3.97,0.0,3.89,0.08,45000.0,0.0,-0.17,0.21,0.10052693844223506,0.0161,4.2154,0.0026,2.0,81.0
4529,NGC_6997,G2163016384359891968,Fe 1,4934.48,17.92,2.61,0.03,-0.03,0.03,1.73,0.02,3.97,0.0,3.89,0.08,45000.0,0.0,-0.17,0.21,0.10883581547567395,0.0349,7.507000000000001,0.0608,101.0,81.0
4530,NGC_6997,G2163016384359891968,Fe 2,4934.48,17.92,2.61,0.03,-0.03,0.03,1.73,0.02,3.97,0.0,3.89,0.08,45000.0,0.0,-0.17,0.21,0.06812952263961286,0.0445,7.3197,0.0624,5.0,81.0
4531,NGC_6997,G2163016384359891968,Mg 1,4934.48,17.92,2.61,0.03,-0.03,0.03,1.73,0.02,3.97,0.0,3.89,0.08,45000.0,0.0,-0.17,0.21,0.07619856695633861,0.0195,7.5645,0.1357,5.0,81.0
4532,NGC_6997,G2163016384359891968,Mn 1,4934.48,17.92,2.61,0.03,-0.03,0.03,1.73,0.02,3.97,0.0,3.89,0.08,45000.0,0.0,-0.17,0.21,0.060531809034930675,0.051,5.56,0.1917,6.0,81.0
4533,NGC_6997,G2163016384359891968,Mo 1,4934.48,17.92,2.61,0.03,-0.03,0.03,1.73,0.02,3.97,0.0,3.89,0.08,45000.0,0.0,-0.17,0.21,0.04047499999999998,0.1131,2.2487,0.113,1.0,81.0
4534,NGC_6997,G2163016384359891968,Na 1,4934.48,17.92,2.61,0.03,-0.03,0.03,1.73,0.02,3.97,0.0,3.89,0.08,45000.0,0.0,-0.17,0.21,0.14193944566954855,0.0069,6.7861,0.0078,3.0,81.0
4535,NGC_6997,G2163016384359891968,Nd 2,4934.48,17.92,2.61,0.03,-0.03,0.03,1.73,0.02,3.97,0.0,3.89,0.08,45000.0,0.0,-0.17,0.21,0.18593871612725846,0.026000000000000002,1.6197,0.0593,2.0,81.0
4536,NGC_6997,G2163016384359891968,Ni 1,4934.48,17.92,2.61,0.03,-0.03,0.03,1.73,0.02,3.97,0.0,3.89,0.08,45000.0,0.0,-0.17,0.21,0.07242077015915804,0.039,6.3115,0.0582,30.0,81.0
4537,NGC_6997,G2163016384359891968,Pr 2,4934.48,17.92,2.61,0.03,-0.03,0.03,1.73,0.02,3.97,0.0,3.89,0.08,45000.0,0.0,-0.17,0.21,0.12595,0.1254,1.1929,0.1165,1.0,81.0
4538,NGC_6997,G2163016384359891968,Sc 2,4934.48,17.92,2.61,0.03,-0.03,0.03,1.73,0.02,3.97,0.0,3.89,0.08,45000.0,0.0,-0.17,0.21,0.05802971138570207,0.0391,3.1673,0.1232,5.0,81.0
4539,NGC_6997,G2163016384359891968,Si 1,4934.48,17.92,2.61,0.03,-0.03,0.03,1.73,0.02,3.97,0.0,3.89,0.08,45000.0,0.0,-0.17,0.21,0.11251923081419113,0.0402,7.6594,0.0413,8.0,81.0
4540,NGC_6997,G2163016384359891968,Ti 1,4934.48,17.92,2.61,0.03,-0.03,0.03,1.73,0.02,3.97,0.0,3.89,0.08,45000.0,0.0,-0.17,0.21,0.09721011022970512,0.019,4.9896,0.0541,10.0,81.0
4541,NGC_6997,G2163016384359891968,Ti 2,4934.48,17.92,2.61,0.03,-0.03,0.03,1.73,0.02,3.97,0.0,3.89,0.08,45000.0,0.0,-0.17,0.21,0.10509412009819713,0.0279,4.9392,0.0768,12.0,81.0
4542,NGC_6997,G2163016384359891968,V 1,4934.48,17.92,2.61,0.03,-0.03,0.03,1.73,0.02,3.97,0.0,3.89,0.08,45000.0,0.0,-0.17,0.21,0.06531063992744453,0.0313,3.9236,0.0807,18.0,81.0
4543,NGC_6997,G2163016384359891968,Y 2,4934.48,17.92,2.61,0.03,-0.03,0.03,1.73,0.02,3.97,0.0,3.89,0.08,45000.0,0.0,-0.17,0.21,0.2015027674326841,0.0403,2.3621,0.0015,2.0,81.0
4544,NGC_6997,G2163016384359891968,Zn 1,4934.48,17.92,2.61,0.03,-0.03,0.03,1.73,0.02,3.97,0.0,3.89,0.08,45000.0,0.0,-0.17,0.21,-0.14588393596288013,0.1071,4.1734,0.1051,1.0,81.0
4545,NGC_6997,G2163016384359891968,Zr 1,4934.48,17.92,2.61,0.03,-0.03,0.03,1.73,0.02,3.97,0.0,3.89,0.08,45000.0,0.0,-0.17,0.21,0.11977499999999999,0.1179,2.7928,0.1148,1.0,81.0
4546,NGC_6997,G2163016384359891968,Zr 2,4934.48,17.92,2.61,0.03,-0.03,0.03,1.73,0.02,3.97,0.0,3.89,0.08,45000.0,0.0,-0.17,0.21,0.06827499999999999,0.1075,2.6987,0.1056,1.0,81.0
4547,NGC_6997,G2163019201840829952,Al 1,5015.61,17.83,2.79,0.04,-0.01,0.03,1.57,0.03,3.87,0.0,5.92,0.08,45000.0,0.0,-0.23,0.25,0.06644125177084023,0.0203,6.5388,0.0423,3.0,70.0
4548,NGC_6997,G2163019201840829952,Ba 2,5015.61,17.83,2.79,0.04,-0.01,0.03,1.57,0.03,3.87,0.0,5.92,0.08,45000.0,0.0,-0.23,0.25,0.3283385176258439,0.0258,2.4496,0.0486,2.0,70.0
4549,NGC_6997,G2163019201840829952,Ca 1,5015.61,17.83,2.79,0.04,-0.01,0.03,1.57,0.03,3.87,0.0,5.92,0.08,45000.0,0.0,-0.23,0.25,0.12682131187083226,0.0275,6.4221,0.0648,19.0,70.0
4550,NGC_6997,G2163019201840829952,Ce 2,5015.61,17.83,2.79,0.04,-0.01,0.03,1.57,0.03,3.87,0.0,5.92,0.08,45000.0,0.0,-0.23,0.25,0.03484999999999999,0.1519,1.5997,0.1459,1.0,70.0
4551,NGC_6997,G2163019201840829952,Co 1,5015.61,17.83,2.79,0.04,-0.01,0.03,1.57,0.03,3.87,0.0,5.92,0.08,45000.0,0.0,-0.23,0.25,0.042484472614196404,0.0481,4.9466,0.1114,20.0,70.0
4552,NGC_6997,G2163019201840829952,Cr 1,5015.61,17.83,2.79,0.04,-0.01,0.03,1.57,0.03,3.87,0.0,5.92,0.08,45000.0,0.0,-0.23,0.25,0.12429426071945754,0.0421,5.7014,0.0888,11.0,70.0
4553,NGC_6997,G2163019201840829952,Cu 1,5015.61,17.83,2.79,0.04,-0.01,0.03,1.57,0.03,3.87,0.0,5.92,0.08,45000.0,0.0,-0.23,0.25,0.06262693844223506,0.0271,4.1776,0.0458,2.0,70.0
4554,NGC_6997,G2163019201840829952,Fe 1,5015.61,17.83,2.79,0.04,-0.01,0.03,1.57,0.03,3.87,0.0,5.92,0.08,45000.0,0.0,-0.23,0.25,0.12223581547567396,0.0392,7.5137,0.0615,96.0,70.0
4555,NGC_6997,G2163019201840829952,Fe 2,5015.61,17.83,2.79,0.04,-0.01,0.03,1.57,0.03,3.87,0.0,5.92,0.08,45000.0,0.0,-0.23,0.25,0.20142952263961286,0.0103,7.5063,0.0551,5.0,70.0
4556,NGC_6997,G2163019201840829952,Mg 1,5015.61,17.83,2.79,0.04,-0.01,0.03,1.57,0.03,3.87,0.0,5.92,0.08,45000.0,0.0,-0.23,0.25,0.020398566956338612,0.0348,7.5474,0.1589,5.0,70.0
4557,NGC_6997,G2163019201840829952,Mn 1,5015.61,17.83,2.79,0.04,-0.01,0.03,1.57,0.03,3.87,0.0,5.92,0.08,45000.0,0.0,-0.23,0.25,0.07183180903493067,0.0437,5.6132,0.1364,6.0,70.0
4558,NGC_6997,G2163019201840829952,Mo 1,5015.61,17.83,2.79,0.04,-0.01,0.03,1.57,0.03,3.87,0.0,5.92,0.08,45000.0,0.0,-0.23,0.25,0.078175,0.1496,2.2863,0.1496,1.0,70.0
4559,NGC_6997,G2163019201840829952,Na 1,5015.61,17.83,2.79,0.04,-0.01,0.03,1.57,0.03,3.87,0.0,5.92,0.08,45000.0,0.0,-0.23,0.25,-0.10466055433045145,0.0407,6.5835,0.0371,3.0,70.0
4560,NGC_6997,G2163019201840829952,Nd 2,5015.61,17.83,2.79,0.04,-0.01,0.03,1.57,0.03,3.87,0.0,5.92,0.08,45000.0,0.0,-0.23,0.25,0.17253871612725846,0.1099,1.6728,0.1096,1.0,70.0
4561,NGC_6997,G2163019201840829952,Ni 1,5015.61,17.83,2.79,0.04,-0.01,0.03,1.57,0.03,3.87,0.0,5.92,0.08,45000.0,0.0,-0.23,0.25,0.08172077015915805,0.0494,6.2854,0.0553,29.0,70.0
4562,NGC_6997,G2163019201840829952,Pr 2,5015.61,17.83,2.79,0.04,-0.01,0.03,1.57,0.03,3.87,0.0,5.92,0.08,45000.0,0.0,-0.23,0.25,0.04715,0.1782,1.1141,0.1721,1.0,70.0
4563,NGC_6997,G2163019201840829952,Sc 2,5015.61,17.83,2.79,0.04,-0.01,0.03,1.57,0.03,3.87,0.0,5.92,0.08,45000.0,0.0,-0.23,0.25,0.06862971138570206,0.0187,3.1872,0.1028,5.0,70.0
4564,NGC_6997,G2163019201840829952,Si 1,5015.61,17.83,2.79,0.04,-0.01,0.03,1.57,0.03,3.87,0.0,5.92,0.08,45000.0,0.0,-0.23,0.25,0.07371923081419113,0.0581,7.6288,0.09,8.0,70.0
4565,NGC_6997,G2163019201840829952,Ti 1,5015.61,17.83,2.79,0.04,-0.01,0.03,1.57,0.03,3.87,0.0,5.92,0.08,45000.0,0.0,-0.23,0.25,0.06331011022970512,0.0176,4.9332,0.0829,11.0,70.0
4566,NGC_6997,G2163019201840829952,Ti 2,5015.61,17.83,2.79,0.04,-0.01,0.03,1.57,0.03,3.87,0.0,5.92,0.08,45000.0,0.0,-0.23,0.25,0.11729412009819713,0.0572,5.0492,0.0863,12.0,70.0
4567,NGC_6997,G2163019201840829952,V 1,5015.61,17.83,2.79,0.04,-0.01,0.03,1.57,0.03,3.87,0.0,5.92,0.08,45000.0,0.0,-0.23,0.25,0.07941063992744453,0.0327,3.9576,0.0647,18.0,70.0
4568,NGC_6997,G2163019201840829952,Y 2,5015.61,17.83,2.79,0.04,-0.01,0.03,1.57,0.03,3.87,0.0,5.92,0.08,45000.0,0.0,-0.23,0.25,0.35630276743268413,0.0295,2.5169,0.0683,2.0,70.0
4569,NGC_6997,G2163019201840829952,Zn 1,5015.61,17.83,2.79,0.04,-0.01,0.03,1.57,0.03,3.87,0.0,5.92,0.08,45000.0,0.0,-0.23,0.25,-0.13698393596288017,0.1269,4.1823,0.1253,1.0,70.0
4570,NGC_6997,G2163019201840829952,Zr 1,5015.61,17.83,2.79,0.04,-0.01,0.03,1.57,0.03,3.87,0.0,5.92,0.08,45000.0,0.0,-0.23,0.25,-0.04042500000000001,0.2091,2.6326,0.2074,1.0,70.0
4571,NGC_6997,G2163019201840829952,Zr 2,5015.61,17.83,2.79,0.04,-0.01,0.03,1.57,0.03,3.87,0.0,5.92,0.08,45000.0,0.0,-0.23,0.25,0.039074999999999985,0.1379,2.6694,0.1365,1.0,70.0
4572,NGC_6997,G2163019511078538368,Al 1,4963.94,17.64,2.65,0.04,-0.04,0.03,1.64,0.02,3.97,0.0,5.03,0.07,45000.0,0.0,-0.18,0.23,0.004641251770840238,0.005,6.4892,0.0225,3.0,84.0
4573,NGC_6997,G2163019511078538368,Ba 2,4963.94,17.64,2.65,0.04,-0.04,0.03,1.64,0.02,3.97,0.0,5.03,0.07,45000.0,0.0,-0.18,0.23,0.30823851762584387,0.0143,2.4295,0.0085,2.0,84.0
4574,NGC_6997,G2163019511078538368,Ca 1,4963.94,17.64,2.65,0.04,-0.04,0.03,1.64,0.02,3.97,0.0,5.03,0.07,45000.0,0.0,-0.18,0.23,0.10742131187083226,0.0268,6.4392,0.062,19.0,84.0
4575,NGC_6997,G2163019511078538368,Ce 2,4963.94,17.64,2.65,0.04,-0.04,0.03,1.64,0.02,3.97,0.0,5.03,0.07,45000.0,0.0,-0.18,0.23,0.10455,0.1229,1.6694,0.1154,1.0,84.0
4576,NGC_6997,G2163019511078538368,Co 1,4963.94,17.64,2.65,0.04,-0.04,0.03,1.64,0.02,3.97,0.0,5.03,0.07,45000.0,0.0,-0.18,0.23,0.013484472614196406,0.0399,4.8925,0.1,20.0,84.0
4577,NGC_6997,G2163019511078538368,Cr 1,4963.94,17.64,2.65,0.04,-0.04,0.03,1.64,0.02,3.97,0.0,5.03,0.07,45000.0,0.0,-0.18,0.23,0.11689426071945755,0.0432,5.7099,0.0727,12.0,84.0
4578,NGC_6997,G2163019511078538368,Cu 1,4963.94,17.64,2.65,0.04,-0.04,0.03,1.64,0.02,3.97,0.0,5.03,0.07,45000.0,0.0,-0.18,0.23,-0.04587306155776494,0.1103,4.0318,0.1075,1.0,84.0
4579,NGC_6997,G2163019511078538368,Fe 1,4963.94,17.64,2.65,0.04,-0.04,0.03,1.64,0.02,3.97,0.0,5.03,0.07,45000.0,0.0,-0.18,0.23,0.08553581547567396,0.0366,7.4896,0.0562,100.0,84.0
4580,NGC_6997,G2163019511078538368,Fe 2,4963.94,17.64,2.65,0.04,-0.04,0.03,1.64,0.02,3.97,0.0,5.03,0.07,45000.0,0.0,-0.18,0.23,0.13402952263961287,0.0073,7.3285,0.0518,5.0,84.0
4581,NGC_6997,G2163019511078538368,Mg 1,4963.94,17.64,2.65,0.04,-0.04,0.03,1.64,0.02,3.97,0.0,5.03,0.07,45000.0,0.0,-0.18,0.23,0.01569856695633861,0.0101,7.5512,0.13,5.0,84.0
4582,NGC_6997,G2163019511078538368,Mn 1,4963.94,17.64,2.65,0.04,-0.04,0.03,1.64,0.02,3.97,0.0,5.03,0.07,45000.0,0.0,-0.18,0.23,-0.0006681909650693291,0.0402,5.5534,0.1455,6.0,84.0
4583,NGC_6997,G2163019511078538368,Mo 1,4963.94,17.64,2.65,0.04,-0.04,0.03,1.64,0.02,3.97,0.0,5.03,0.07,45000.0,0.0,-0.18,0.23,-0.013425000000000013,0.1321,2.1947,0.1321,1.0,84.0
4584,NGC_6997,G2163019511078538368,Na 1,4963.94,17.64,2.65,0.04,-0.04,0.03,1.64,0.02,3.97,0.0,5.03,0.07,45000.0,0.0,-0.18,0.23,0.04093944566954856,0.0126,6.7125,0.0204,3.0,84.0
4585,NGC_6997,G2163019511078538368,Nd 2,4963.94,17.64,2.65,0.04,-0.04,0.03,1.64,0.02,3.97,0.0,5.03,0.07,45000.0,0.0,-0.18,0.23,0.14183871612725846,0.0941,1.6421,0.0938,1.0,84.0
